ADXL-X,ADXL-Y,ADXL-Z,VELO-X,VELO-Y,VELO-Z,DFT321
11.02,-1.53,3.06,-0.94,0.13,-1.08,11.5388431
14.08,1.84,8.88,-0.94,0.13,-1.08,16.7477282
13.16,4.59,-14.69,-0.94,0.13,-1.08,20.24968642
7.04,-3.67,-6.12,-0.94,0.13,-1.08,-10.02421568
11.32,3.06,-5.2,-0.94,0.13,-1.08,12.82754848
10.1,2.14,-15,-0.94,0.13,-1.08,-18.20960186
14.39,2.14,-8.26,-0.94,0.13,-1.08,16.72959354
9.18,7.04,-23.26,-0.94,0.13,-1.08,-25.97809847
16.53,7.96,-9.49,-0.94,0.13,-1.08,20.65581274
13.16,3.98,38.26,-0.94,0.13,-1.08,40.65530224
1.22,41.63,59.68,-0.64,-0.04,-1.19,72.77532343
11.63,15.61,-15.61,-0.64,-0.04,-1.19,24.95197587
33.36,-3.67,-4.9,-0.64,-0.04,-1.19,33.91708272
-17.75,40.71,39.18,-0.64,-0.04,-1.19,59.22363548
4.59,18.67,99.78,-0.64,-0.04,-1.19,101.6153797
70.4,-39.79,46.52,-0.64,0.04,-1.15,93.29262833
-3.37,50.2,14.39,-0.64,0.04,-1.15,52.33038314
1.53,7.65,-43.77,-0.64,0.04,-1.15,-44.45982793
-14.69,21.73,24.18,-0.64,0.04,-1.15,35.67438016
12.55,-21.43,-75.91,-0.64,0.04,-1.15,-79.86911481
9.49,-17.14,-31.53,-0.64,0.04,-1.15,-37.12116108
7.96,-11.63,-33.67,-0.64,0.04,-1.15,-36.50051233
8.57,-12.24,-0.31,-0.64,0.04,-1.15,-14.94518652
7.96,-2.45,2.45,-0.64,0.04,-1.15,8.681393897
9.79,39.79,-9.18,-0.64,0.04,-1.15,41.99238741
26.63,-15.3,56.62,-0.64,0.04,-1.15,64.41328512
16.53,5.51,31.22,-0.56,0.09,-1.1,35.75317329
7.65,-0.92,-11.02,-0.56,0.09,-1.1,-13.44653487
11.02,-1.84,-11.63,-0.56,0.09,-1.1,-16.12708591
13.16,9.79,-5.2,-0.56,0.09,-1.1,17.20667603
-1.84,19.89,-3.06,-0.5,0.09,-1.02,20.20795141
-0.31,-1.22,-15,-0.5,0.09,-1.02,-15.05272401
20.2,13.16,6.73,-0.5,0.09,-1.02,25.03035158
15.61,-11.94,-25.71,-0.5,0.09,-1.02,-32.36108465
26.93,28.16,0.61,-0.5,0.09,-1.02,38.96899537
21.12,13.47,14.39,0,0,0,28.88888021
3.06,22.04,-16.83,0,0,0,27.89935662
12.55,-14.69,-12.86,0,0,0,-23.20944204
37.03,16.83,5.82,0,0,0,41.08944147
-1.84,-27.85,-42.54,0,0,0,-50.87887283
6.73,7.35,8.88,-0.31,0.02,-1,13.34802607
14.69,-3.98,7.35,-0.26,0.04,-0.89,16.90144964
10.41,-11.32,15.92,-0.26,0.04,-0.89,22.13497007
5.2,25.4,-19.59,-0.26,0.04,-0.89,32.49566279
5.82,-6.73,-12.55,-0.26,0.04,-0.89,-15.38401118
-5.2,-31.53,-29.08,-0.26,0.04,-0.89,-43.20679692
7.04,-9.49,-15,-0.26,0.04,-0.89,-19.09507004
6.12,-8.88,-15.61,-0.26,0.04,-0.89,-18.97316263
12.55,-3.06,-15.3,-0.26,0.04,-0.89,-20.02388823
6.43,0,-31.83,-0.26,0.04,-0.89,-32.4729703
11.32,26.63,29.08,-0.26,0.04,-0.89,41.02372119
8.57,11.94,-29.38,-0.26,0.04,-0.89,-32.85107152
33.67,33.97,66.72,-0.26,0.04,-0.89,82.09255874
12.55,43.16,64.89,-0.26,0.04,-0.89,78.93668475
12.86,52.03,83.86,-0.26,0.04,-0.89,99.52386699
12.24,26.63,7.65,-0.26,0.04,-0.89,30.29021294
10.1,5.2,31.53,-0.26,0.04,-0.89,33.51404034
5.82,8.88,-12.86,-0.26,0.04,-0.89,16.67652242
18.06,33.36,44.07,-0.26,0.04,-0.89,58.14824245
21.73,56.62,47.75,-0.26,0.04,-0.89,77.1885989
13.47,-7.04,-48.36,-0.2,0.01,-0.81,-50.69213055
4.29,0.92,36.42,-0.2,0.01,-0.81,36.68333273
6.73,15.3,-10.1,-0.2,0.01,-0.81,19.52928314
10.1,1.53,-21.43,-0.2,0.01,-0.81,-23.7401727
10.41,-2.14,-25.1,-0.2,0.01,-0.81,-27.25725041
1.53,-0.61,6.43,-0.2,0.01,-0.81,6.637612523
11.32,1.22,-10.1,-0.2,0.01,-0.81,15.21975033
8.26,-3.37,2.14,-0.2,0.01,-0.81,9.174099411
10.1,8.26,11.32,-0.2,0.01,-0.81,17.2736794
10.71,11.32,23.26,-0.2,0.01,-0.81,27.9977517
-0.31,0.92,15.61,-0.2,0.01,-0.81,15.64015985
8.26,17.75,14.69,-0.13,0.01,-0.68,24.47623746
16.53,7.65,20.51,-0.13,0.01,-0.68,27.43033904
6.12,4.9,-32.14,-0.13,0.01,-0.68,-33.08238202
6.73,1.22,1.22,-0.13,0.01,-0.68,6.947639887
7.35,7.65,26.63,-0.13,0.01,-0.68,28.66534319
11.32,29.08,31.53,-0.12,0.02,-0.62,44.36135368
5.2,15.61,-32.14,-0.12,0.02,-0.62,-36.10667113
4.9,15.3,22.04,-0.12,0.02,-0.62,27.27382628
11.02,15.92,34.89,-0.12,0.02,-0.62,39.9023671
7.35,2.75,-22.34,-0.1,0.02,-0.54,-23.67827274
7.65,0.92,5.82,-0.1,0.02,-0.54,9.656153478
3.37,4.9,-12.55,-0.1,0.02,-0.54,-13.8877428
6.73,20.2,16.53,-0.08,0.02,-0.49,26.95503293
3.98,6.43,-13.16,-0.08,0.02,-0.49,-15.17797417
7.04,11.02,-4.9,-0.08,0.02,-0.49,13.96466971
12.24,7.65,18.98,-0.08,0.02,-0.49,23.84492609
3.98,17.75,-4.29,-0.08,0.02,-0.49,18.68975655
7.65,15.3,12.55,-0.08,0.02,-0.49,21.21591384
8.26,9.49,4.29,-0.08,0.02,-0.49,13.29254678
7.04,10.1,-4.59,-0.08,0.02,-0.49,13.13924275
7.35,20.51,13.47,-0.08,0.02,-0.49,25.61490777
9.18,15.3,13.16,-0.06,0.01,-0.42,22.1708818
6.12,10.71,-5.51,-0.06,0.01,-0.42,13.50994449
7.04,12.86,10.71,-0.06,0.01,-0.42,18.1561367
7.35,13.47,1.84,-0.06,0.01,-0.42,15.45474037
8.57,12.86,21.12,-0.03,0.01,-0.34,26.17019106
5.82,14.69,-3.67,-0.03,0.01,-0.34,16.22151041
7.35,12.55,6.43,-0.02,0,-0.28,15.90188354
7.65,11.94,3.67,-0.02,0,-0.28,14.64769606
7.65,12.55,7.04,-0.02,0,-0.28,16.29682791
7.65,11.02,5.82,-0.02,0,-0.28,14.62310842
7.65,12.86,1.84,-0.02,0,-0.28,15.07606381
7.96,12.24,7.65,-0.02,0,-0.28,16.48337647
7.35,14.39,4.9,-0.02,0,-0.28,16.88504072
7.35,13.77,4.9,-0.02,0,-0.28,16.35987164
7.35,14.08,1.53,-0.02,0,-0.28,15.95649711
7.65,14.39,6.73,-0.01,0,-0.19,17.63200216
7.65,13.47,4.9,-0.01,0,-0.19,16.24725823
8.26,13.47,4.9,-0.01,0,-0.19,16.54323124
7.35,13.47,5.51,0.01,0,-0.09,16.30409458
7.35,14.69,4.59,0.01,0,-0.09,17.0554009
7.65,13.16,3.06,0.01,0,-0.09,15.52648383
7.35,15.61,1.84,0.01,0,-0.09,17.35166274
7.65,15.3,3.37,0.01,0,-0.09,17.43471824
9.49,12.24,23.57,0.01,0,-0.09,28.2032374
5.82,16.53,-2.75,0.01,0,-0.09,17.7391037
7.65,15,2.45,0.01,0,-0.09,17.01543417
7.04,15.92,8.26,0.01,0,-0.09,19.26747518
10.1,14.69,15.3,0.01,0,-0.09,23.49246901
8.57,14.69,-13.77,0.01,0,-0.09,21.88273063
7.35,8.88,-9.49,0.01,0,-0.09,14.93107498
8.57,13.16,4.59,0.09,-0.01,0.31,16.36149749
8.88,10.71,22.34,0.09,-0.01,0.31,26.31794255
5.51,15.61,3.67,0.09,-0.01,0.31,16.9558574
8.26,12.24,0,0.09,-0.01,0.31,14.76635365
8.57,14.69,-4.59,0.09,-0.01,0.31,17.61559252
7.35,-9.49,24.49,0.09,-0.01,0.31,27.27347979
9.49,21.12,1.22,0.09,-0.01,0.31,23.18626533
5.82,22.96,-1.53,0.09,-0.01,0.31,23.7355198
10.41,12.55,24.18,0.09,-0.01,0.31,29.16407036
7.35,22.34,-15,0.09,-0.01,0.31,27.89440983
11.32,-1.84,119.06,0.09,-0.01,0.31,119.6110848
0.92,14.69,-18.36,0.09,-0.01,0.31,-23.53151291
2.75,23.87,-7.35,0.09,-0.01,0.31,25.12691585
10.1,-7.35,24.49,0.09,-0.01,0.31,27.49168238
1.84,31.22,-48.97,0.09,-0.01,0.31,-58.10451704
11.63,24.18,8.88,0.09,-0.01,0.31,28.26276172
10.1,11.32,-55.4,0.09,-0.01,0.31,-57.43964136
-12.86,-13.47,-25.71,0.09,-0.01,0.31,-31.74625332
10.41,20.81,-3.06,0.09,-0.01,0.31,23.46886874
-2.45,12.24,6.12,0.09,-0.01,0.31,13.90231995
11.32,14.08,-16.83,0.09,-0.01,0.31,24.69084243
30.91,26.32,-51.42,0.09,-0.01,0.31,65.51478383
5.82,4.29,6.12,0.15,-0.02,0.54,9.472639548
7.96,19.59,-24.18,0.15,-0.02,0.54,32.12167648
30.61,23.87,-6.12,0.15,-0.02,0.54,39.29635352
0.31,23.57,-81.72,0.15,-0.02,0.54,-85.05174543
-4.59,-6.43,25.71,0.18,-0.02,0.62,26.89641426
6.12,-51.73,57.85,0.21,-0.02,0.71,77.84645014
18.67,28.16,34.59,0.21,-0.02,0.71,48.35310331
8.57,22.04,-25.71,0.21,-0.02,0.71,34.93151299
7.65,21.73,8.26,0.21,-0.02,0.71,24.47331199
25.1,-15.92,6.73,0.21,-0.02,0.71,30.47538843
1.22,12.24,-2.14,0.21,-0.02,0.71,12.48541549
-1.84,14.08,-18.98,0.26,-0.02,0.81,-23.70384779
8.57,-25.4,42.24,0.26,-0.02,0.81,50.02821704
12.24,9.49,42.85,0.26,-0.02,0.81,45.56314519
9.49,8.88,-28.77,0.26,-0.02,0.81,-31.56940608
18.67,-13.47,86.62,0.26,-0.02,0.81,89.62719565
4.59,20.2,1.22,0.3,-0.01,0.89,20.75081926
0,3.06,60.91,0.3,-0.01,0.89,60.98681579
11.63,15.61,19.59,0.3,-0.01,0.89,27.61697123
19.59,-2.75,-4.9,0.3,-0.01,0.89,20.37990677
-3.98,-15.92,-24.79,0.3,-0.01,0.89,-29.72929363
19.59,7.65,48.97,0.3,-0.01,0.89,53.29494817
11.63,22.96,19.28,0.3,-0.01,0.89,32.157999
4.59,6.43,-27.24,0.3,-0.01,0.89,-28.36248579
8.26,-1.22,12.24,0.3,-0.01,0.89,14.81666629
7.96,15,-26.63,0,0,0,-31.58351627
34.59,60.91,-2.45,0,0,0,70.08921957
14.39,-11.02,7.65,0,0,0,19.67320513
10.1,15.3,18.98,0,0,0,26.38826254
17.45,-7.96,-4.59,0.39,-0.01,1.02,19.72136405
16.83,4.29,-1.84,0.39,-0.01,1.02,17.46535428
3.37,64.28,12.24,0.39,-0.01,1.02,65.52169793
10.41,2.45,41.32,0.39,-0.01,1.02,42.68152996
27.24,50.5,-46.52,0.44,-0.03,1.05,73.86729994
14.39,-19.59,10.41,0.44,-0.03,1.05,26.44254715
3.37,7.96,-18.67,0.44,-0.03,1.05,-20.57394955
10.71,9.18,-17.45,0.44,-0.03,1.05,22.43833773
25.1,4.29,23.57,0.44,-0.03,1.05,34.69811234
-5.2,8.57,-15.3,0.44,-0.03,1.05,-18.29138868
30.3,79.27,34.59,0.54,0.01,1.16,91.64219007
15,20.81,-21.43,0.54,0.01,1.16,33.42605271
17.14,18.98,-34.28,0.54,0.01,1.16,42.76842761
14.08,10.1,-31.83,0.54,0.01,1.16,-36.24093404
-59.07,-68.25,-0.92,0.54,0.01,1.16,-90.26723547
7.65,6.12,-20.2,0.54,0.01,1.16,-22.45032071
8.26,16.22,-38.26,0.54,0.01,1.16,-42.36913499
4.29,20.51,-6.43,0.54,0.01,1.16,21.9182367
12.24,6.73,0.31,0.54,0.01,1.16,13.97163555
15,6.43,-32.75,0.54,0.01,1.16,-36.59108361
14.39,4.59,-22.04,0.54,0.01,1.16,-26.71894085
12.86,-12.24,-37.03,0.6,0.01,1.2,-41.06602123
5.82,-18.36,57.24,0.6,0.01,1.2,60.39353939
-3.06,57.85,-25.4,0.6,0.01,1.2,63.25461327
18.06,11.32,-18.36,0.6,0.01,1.2,28.1317543
4.29,-5.51,-15.3,0.66,-0.03,1.22,-16.81826983
14.39,-40.1,17.45,0.66,-0.03,1.22,-46.03894656
18.36,17.14,-1.22,0.66,-0.03,1.22,25.14672146
-39.18,-10.41,22.34,0.66,-0.03,1.22,-46.28732116
59.38,-2.45,15.92,0.66,-0.03,1.22,61.52587504
18.67,-19.89,-33.67,0.66,-0.03,1.22,-43.3341655
15.3,20.2,13.47,0.66,-0.03,1.22,28.69792501
16.83,10.1,-39.48,0.66,-0.03,1.22,-44.09001361
16.53,15.3,29.08,0.66,-0.03,1.22,36.78283975
59.38,-11.02,35.2,0.82,-0.03,1.25,69.90325314
127.02,57.54,85.39,0.82,-0.03,1.25,163.512642
1.53,7.35,-26.63,0.82,-0.03,1.25,-27.66803752
61.83,45.3,87.84,0.82,-0.03,1.25,116.5800347
12.24,26.02,18.36,0.82,-0.03,1.25,34.11667627
33.97,28.16,156.4,0.81,-0.03,1.25,162.5050968
82.03,-84.78,-63.97,0.99,-0.01,1.28,-134.1966102
6.12,-34.59,-77.74,0.99,-0.01,1.28,-85.30785486
9.79,-10.1,-32.44,0.99,-0.01,1.28,-35.35827626
13.47,19.89,9.79,0.99,-0.01,1.28,25.94026021
23.87,18.67,1.53,0.99,-0.01,1.28,30.34281958
19.28,13.77,-22.34,0.99,-0.01,1.28,32.56388951
14.39,9.79,-22.04,0.99,-0.01,1.28,28.08340791
14.39,7.65,-15.61,0.99,-0.01,1.28,22.56693821
17.75,3.37,-7.35,0.99,-0.01,1.28,19.50491989
12.55,-5.51,-11.02,1,0.02,1.28,-17.58701225
14.69,-1.84,7.65,1,0.02,1.28,16.66445919
15,-1.22,5.82,1,0.02,1.28,16.13569955
-19.59,-156.71,-35.81,1,0.02,1.28,-161.9387177
-11.02,2.75,85.7,1,0.02,1.28,86.44936611
9.18,25.4,-43.16,1,0.02,1.28,-50.91382916
24.49,7.35,-6.73,1,0.02,1.28,26.44003593
6.12,-7.96,-30,1.07,0.01,1.27,-31.63567606
6.73,7.04,-26.63,1.07,0.01,1.27,-28.35509478
12.86,21.73,-4.59,1.07,0.01,1.27,25.66399423
11.02,9.79,-26.02,1.07,0.01,1.27,-29.90526542
13.16,15,-20.81,1.07,0.01,1.27,28.83126255
-86.31,87.84,125.49,1.25,-0.09,1.25,175.8209936
8.57,7.04,-68.87,1.29,-0.08,1.23,-69.7573179
15.3,2.14,-22.04,1.29,-0.08,1.23,-26.91525961
1.84,4.59,-52.03,1.29,-0.08,1.23,-52.26446785
10.71,0,-73.46,1.29,-0.08,1.23,-74.23661967
-63.05,-151.2,-73.15,1.29,-0.08,1.23,-179.409211
-45.6,63.05,91.52,1.29,-0.08,1.23,120.1273195
-22.96,4.29,11.02,1.29,-0.08,1.23,-25.82646124
9.49,18.67,34.59,1.29,-0.08,1.23,40.43633391
11.02,-1.22,42.24,1.29,-0.08,1.23,43.67088733
16.83,22.65,0.92,1.29,-0.08,1.23,28.23327469
29.69,29.08,28.77,1.29,-0.08,1.23,50.54557745
14.08,-19.28,-19.59,1.29,-0.08,1.23,-30.88256628
21.12,-4.9,11.94,1.29,-0.08,1.23,24.7513232
30.3,-15,50.2,1.29,-0.08,1.23,60.52379697
23.26,18.67,56.32,1.41,-0.01,1.15,63.73020399
15,-30.91,49.28,1.41,-0.01,1.15,60.0745079
14.39,-11.94,-38.57,1.41,-0.01,1.15,-42.86351129
26.63,12.24,-14.08,1.41,-0.01,1.15,32.51493349
14.69,0.31,-28.16,1.41,-0.01,1.15,-31.76283678
15.92,-8.88,-8.88,1.53,-0.04,1.09,-20.2769623
16.83,23.57,40.1,1.53,-0.04,1.09,49.46517765
50.81,68.56,93.05,1.53,-0.04,1.09,126.2554244
51.73,44.69,7.96,1.53,-0.04,1.09,68.82260239
26.93,17.14,28.16,1.53,-0.04,1.09,42.56747702
12.86,-3.06,25.1,1.53,-0.04,1.09,28.36817231
12.55,16.53,-3.98,1.62,-0.05,1,21.13252943
12.55,-22.34,2.14,1.62,-0.05,1,-25.71298699
-41.63,6.43,-80.19,1.62,-0.05,1,-90.58056028
16.53,-0.92,-52.64,1.62,-0.05,1,-55.18203421
-2.45,16.53,-65.5,1.62,-0.05,1,-67.59802808
23.87,10.1,-6.73,1.62,-0.05,1,26.77834573
1.84,7.96,-21.12,1.62,-0.05,1,-22.6451231
18.06,-10.41,-30.3,1.62,-0.05,1,-36.77800566
27.55,-11.94,-31.83,1.62,-0.05,1,-43.75745651
19.59,-1.53,-23.26,1.62,-0.05,1,-30.44891788
64.28,-79.88,156.4,1.64,-0.04,0.95,187.0125472
3.98,25.1,10.41,1.64,-0.04,0.95,27.4630388
12.86,25.71,-5.2,1.64,-0.04,0.95,29.21341644
13.47,-2.45,-11.63,1.64,-0.04,0.95,-17.96386094
47.75,15,120.9,1.7,-0.03,0.9,130.8505732
37.95,0.31,-37.03,1.7,-0.03,0.9,53.02376354
19.59,2.75,-14.39,1.7,-0.03,0.9,24.46227095
19.89,4.9,-6.73,1.7,-0.03,0.9,21.56188767
14.69,8.26,-16.22,1.7,-0.03,0.9,23.39042753
31.53,21.43,47.14,1.78,-0.04,0.82,60.62644143
0,-131.3,-140.79,1.85,-0.02,0.7,-192.5136725
42.24,-24.18,-22.34,1.85,-0.02,0.7,-53.55339018
7.96,-7.04,-47.44,1.85,-0.02,0.7,-48.61560243
14.39,22.34,-40.1,1.85,-0.02,0.7,-48.10569301
12.55,1.53,-43.46,1.85,-0.02,0.7,-45.26162834
2.75,11.02,-45.6,1.85,-0.02,0.7,-46.99322185
11.02,0.31,-5.82,1.85,-0.02,0.7,12.4663106
63.66,19.59,105.29,1.85,-0.02,0.7,124.5887146
25.4,80.8,-73.46,1.85,-0.02,0.7,112.1167766
37.95,-50.81,-50.81,1.85,-0.02,0.7,-81.26201265
8.88,-19.28,-52.95,1.85,-0.02,0.7,-57.04625579
6.43,0,-31.53,1.85,-0.02,0.7,-32.17896518
31.53,-8.26,74.68,1.86,-0.02,0.59,81.48294852
10.71,102.84,-54.17,0,0,0,116.7268547
31.22,-27.85,-26.32,0,0,0,-49.4272526
14.08,-4.59,-34.28,0,0,0,-37.34210626
24.49,23.26,46.83,0,0,0,57.73938517
15.61,10.1,-9.18,0,0,0,20.73534422
13.47,-4.9,-25.71,0,0,0,-29.43560769
7.96,15,-1.84,1.85,-0.02,0.59,17.08060889
15,3.06,-7.96,1.95,-0.03,0.45,17.2547153
19.28,0,-11.02,1.95,-0.03,0.45,22.20717902
17.14,1.53,-5.51,1.95,-0.03,0.45,18.06877417
9.49,1.84,44.38,1.95,-0.03,0.45,45.42059115
17.45,-3.37,-30,1.95,-0.03,0.45,-34.8691755
20.81,-15.92,82.33,1.95,-0.03,0.45,86.39867707
-22.65,-21.43,-36.12,1.95,-0.03,0.45,-47.71710176
17.45,-27.55,28.46,1.95,-0.03,0.45,43.28367591
11.63,0.92,-23.26,1.95,-0.03,0.45,-26.02173899
19.59,-5.51,-20.81,1.95,-0.03,0.45,-29.10643056
16.83,-3.37,-22.34,1.96,-0.04,0.38,-28.17235169
14.39,-5.2,-10.1,1.96,-0.04,0.38,-18.33363303
14.08,7.35,-15.3,1.96,-0.04,0.38,22.0535462
16.53,5.2,-9.49,1.96,-0.04,0.38,19.75704937
-25.71,56.01,124.57,1.96,-0.04,0.38,138.9813264
31.53,-7.04,-90.6,1.99,-0.08,0.28,-96.18764214
7.65,-26.02,46.52,1.99,-0.08,0.28,53.84861465
24.18,24.79,23.87,1.99,-0.08,0.28,42.05940323
21.12,-21.43,-1.22,1.99,-0.08,0.28,-30.11291583
17.45,-10.41,4.29,1.99,-0.08,0.28,20.76715435
18.98,-12.24,-15,2.02,-0.04,0.18,-27.11195308
37.03,54.48,11.63,2.02,-0.04,0.18,66.8920638
15.3,0.31,-17.14,2.02,-0.04,0.18,-22.97750422
6.43,29.08,6.12,2.03,-0.06,0.09,30.40469865
23.26,17.75,-6.73,2.03,-0.06,0.09,30.02304115
25.1,-3.06,22.04,2.03,-0.06,0.09,33.54303504
22.96,1.22,12.86,2.03,-0.06,0.09,26.34444154
11.32,15.3,-13.77,2.03,-0.06,0.09,23.49138778
15,-22.96,29.38,2.03,-0.06,0.09,40.19136723
26.32,13.47,-56.32,2.03,-0.06,0.09,-63.60916365
-17.45,21.43,-19.59,2.03,-0.04,0,-33.87499815
10.1,-7.65,-16.53,2.03,-0.04,0,-20.82722737
17.45,9.18,8.57,2.03,-0.04,0,21.49929766
21.12,35.2,4.59,2.03,-0.04,0,41.30571994
19.59,13.47,-24.49,2.03,-0.04,0,34.13164368
16.53,-50.2,-8.26,2.02,-0.05,-0.1,-53.49306964
18.98,8.57,9.49,2.02,-0.05,-0.1,22.88548448
18.06,12.86,-2.45,2.02,-0.05,-0.1,22.30573245
15.3,-11.02,-10.1,2.02,-0.05,-0.1,-21.39019402
20.81,30.61,-5.82,2.02,-0.05,-0.1,37.46866157
16.83,11.94,-43.77,2.01,-0.02,-0.19,-48.39034408
-26.93,-41.93,86.01,1.99,-0.03,-0.27,99.40357086
16.83,15.92,-95.49,1.99,-0.03,-0.27,-98.26003969
21.73,-13.16,-26.63,1.99,-0.03,-0.27,-36.80401337
13.47,13.47,-38.26,1.99,-0.03,-0.27,-42.74002106
29.38,-12.55,24.79,1.99,-0.03,-0.27,40.43798956
17.45,-3.67,-21.73,1.99,-0.03,-0.27,-28.10986126
16.22,12.55,19.28,1.99,-0.03,-0.27,28.14798927
11.02,3.67,-9.18,1.99,-0.03,-0.27,14.80478639
15.61,3.67,-11.02,1.99,-0.03,-0.27,19.45716834
20.2,-8.88,-1.22,1.99,-0.03,-0.27,22.09938461
15.61,-3.06,-4.9,1.97,-0.03,-0.35,16.64468984
46.52,131,137.12,1.95,-0.02,-0.43,195.2613756
28.77,13.47,2.14,1.95,-0.02,-0.43,31.83918027
58.46,-3.06,156.4,1.95,-0.02,-0.43,166.9966922
35.2,-64.58,57.54,1.95,-0.02,-0.43,93.38344607
20.51,24.79,16.83,1.95,-0.02,-0.43,36.3105095
15.61,1.22,-18.67,1.95,-0.02,-0.43,-24.36656316
18.98,-2.75,-13.47,1.95,-0.02,-0.43,23.43595102
12.55,-10.41,-20.81,1.95,-0.02,-0.43,-26.43722187
14.69,-8.26,-19.89,1.95,-0.02,-0.43,-26.06982547
11.94,-3.67,-26.63,1.95,-0.02,-0.43,-29.41410206
15.61,-11.02,-11.02,1.95,-0.02,-0.43,-22.05794415
15.92,-2.75,0,1.87,-0.02,-0.69,16.15576987
14.69,-1.84,0.92,1.87,-0.02,-0.69,14.83334419
15.92,3.06,5.2,1.87,-0.02,-0.69,17.02498164
15.61,3.67,3.06,1.87,-0.02,-0.69,16.32496861
16.83,2.45,0.61,1.87,-0.02,-0.69,17.01832836
18.06,3.06,5.51,1.87,-0.02,-0.69,19.12818078
16.53,3.37,3.06,1.87,-0.02,-0.69,17.14530256
-117.53,-0.61,11.94,1.87,-0.02,-0.69,-118.1365168
3.98,12.86,-30,1.87,-0.02,-0.69,-32.88190992
37.95,28.16,128.55,1.87,-0.02,-0.69,136.960909
0,-3.98,-115.39,1.87,-0.02,-0.69,-115.4586181
6.73,-1.84,-11.02,1.87,-0.02,-0.68,-13.04296362
12.86,3.67,-21.12,1.87,-0.02,-0.68,-24.99805792
14.39,-17.75,-28.46,1.87,-0.02,-0.68,-36.49803008
14.69,-14.08,-21.73,1.87,-0.02,-0.68,-29.76970608
-20.51,-54.48,112.02,1.87,-0.02,-0.68,126.2426667
18.98,-30.91,-7.65,1.87,-0.02,-0.68,-37.07008228
114.47,46.52,156.4,1.87,-0.02,-0.68,199.3199722
-15.3,-42.54,-156.71,1.87,-0.02,-0.68,-163.1004773
20.2,-7.04,-7.04,1.74,-0.09,-0.84,22.52028419
8.88,-21.73,-52.95,1.74,-0.09,-0.84,-57.920202
22.04,-4.9,11.32,1.74,-0.09,-0.84,25.25695944
2.75,-37.03,-87.23,1.74,-0.09,-0.84,-94.80430528
11.94,-27.85,-37.03,1.73,-0.06,-0.94,-47.84774812
16.53,-26.32,6.73,1.73,-0.06,-0.94,-31.80056918
44.69,156.4,28.16,1.73,-0.06,-0.94,165.0791983
10.41,0,-41.93,1.73,-0.06,-0.94,-43.20292814
16.83,-37.34,-21.12,1.73,-0.06,-0.94,-46.08230571
10.71,-13.16,-9.79,1.71,-0.02,-0.91,-19.58912453
9.18,-3.98,0.92,1.71,-0.02,-0.91,10.04784554
12.24,-2.14,15.3,1.71,-0.02,-0.91,19.71007864
15.61,-14.69,-7.96,1.71,-0.02,-0.91,-22.86547179
12.24,-6.73,0.61,1.71,-0.02,-0.91,13.98150922
15,-5.51,3.67,1.61,0.02,-0.93,16.39600561
15,-5.2,-26.32,1.61,0.02,-0.93,-30.73731283
15.92,-15.3,-10.1,1.61,0.02,-0.93,-24.2805766
14.69,-15.61,-6.43,1.51,-0.05,-0.97,-22.37885386
14.08,-10.71,-1.84,1.51,-0.05,-0.97,17.78583987
22.96,14.69,14.69,1.51,-0.05,-0.97,30.96374977
15.3,-10.1,-2.45,1.51,-0.05,-0.97,18.49601308
18.67,-41.63,13.77,1.51,-0.05,-0.97,-47.65751462
17.14,18.98,15,1.51,-0.05,-0.97,29.64827145
0.92,-16.53,-62.13,1.51,-0.05,-0.97,-64.29793309
-11.94,-79.27,-9.79,1.51,-0.05,-0.97,-80.75977093
15,11.02,-5.82,1.42,-0.07,-1.14,19.50161019
6.12,-2.14,48.67,1.42,-0.07,-1.14,49.0999277
6.12,-12.55,32.75,1.42,-0.07,-1.14,35.60223869
6.12,-14.69,-17.14,1.42,-0.07,-1.14,-23.38867461
7.35,46.52,-30.3,1.42,-0.07,-1.14,56.00199014
97.02,-46.52,-83.25,1.42,-0.07,-1.14,-136.0424687
14.69,-14.39,-20.2,1.42,-0.07,-1.14,-28.82547831
115.08,106.21,130.08,1.42,-0.07,-1.14,203.579903
-1.84,-69.17,-108.96,1.42,-0.07,-1.14,-129.0742271
15,-30.91,-1.84,1.42,-0.07,-1.14,-34.40659384
6.12,-19.28,-19.28,1.42,-0.07,-1.14,-27.94443057
-3.98,-4.59,-14.39,1.42,-0.07,-1.14,-15.61987836
17.14,-29.69,-27.85,1.33,-0.06,-1.16,-44.16897327
18.36,4.9,-43.46,1.33,-0.06,-1.16,-47.43280721
9.49,8.88,30.91,1.33,-0.06,-1.16,33.53121829
24.79,67.95,50.2,1.17,0.04,-1.08,88.04423093
-7.65,11.63,-28.77,1.17,0.04,-1.08,-31.96079317
-12.24,-17.14,-37.95,1.17,0.04,-1.08,-43.40276143
13.77,-19.89,-34.28,1.17,0.04,-1.08,-41.95644647
15.61,-9.18,-9.79,1.17,0.04,-1.08,-20.5861264
16.22,-7.65,-9.79,1.17,0.04,-1.08,-20.43171554
14.69,-22.65,-7.96,1.17,0.04,-1.08,-28.14569594
14.08,14.69,63.66,1.17,0.04,-1.08,66.8329118
5.82,-11.63,31.83,1.17,0.04,-1.08,34.38427257
15.92,22.96,34.59,1.05,0,-1.11,44.4643239
8.57,-6.43,15.92,1.05,0,-1.11,19.18948149
13.16,64.58,11.02,1.05,0,-1.11,66.82216997
