VELO-X,VELO-Y,VELO-Z,DFT321
0.54,0.03,-0.69,-32.526475611680794
0.52,0.03,-0.64,1.0209251416213903
0.47,0.03,-0.55,32.173582033406866
0.45,0.03,-0.50,28.25664657479459
0.43,0.03,-0.46,39.139991057740424
0.38,0.03,-0.41,21.67227690813875
0.30,0.03,-0.33,19.07641391367491
0.27,0.03,-0.29,23.22509110896634
0.16,0.00,-0.17,15.838949324859836
0.09,0.00,-0.10,14.493853068404892
-0.02,-0.01,0.01,21.010281223470713
-0.15,-0.02,0.14,14.512899982329968
-0.24,-0.02,0.21,15.729798478397782
-0.32,-0.02,0.28,47.04314771032895
-0.40,-0.03,0.36,20.941026713610714
-0.43,-0.03,0.41,-4.7757287363574825
-0.49,-0.04,0.48,46.16697811821025
-0.53,-0.03,0.53,46.02986391340412
-0.60,-0.02,0.61,26.93702434957789
-0.63,-0.03,0.68,20.204759062238914
-0.65,-0.07,0.77,15.844110656680101
-0.69,-0.04,0.92,-189.7894335836429
-0.68,-0.05,0.96,21.346632845680404
-0.68,-0.05,1.02,29.52628699622836
-0.66,-0.03,1.09,29.329224614845714
-0.66,-0.05,1.13,87.06859709447488
-0.64,-0.05,1.20,-10.020659152130202
-0.60,-0.06,1.28,28.02910462273018
-0.58,-0.05,1.30,5.042189572294181
-0.54,-0.05,1.35,36.039807447190796
-0.51,-0.04,1.40,16.105758133505372
-0.45,-0.05,1.45,-39.11272789586747
-0.42,-0.04,1.48,-10.7871273189031
-0.30,-0.04,1.55,72.87468328416378
-0.22,-0.04,1.57,10.913955228090565
-0.21,-0.04,1.57,58.80660959990102
0.01,-0.01,1.63,-1.8248692296131022
0.01,-0.02,1.62,24.184282067937882
0.20,-0.05,1.62,11.02672398297954
0.26,-0.05,1.60,21.99325805786855
0.30,-0.04,1.56,-6.317640534237703
0.36,-0.01,1.54,-41.23282238118642
0.49,-0.01,1.48,37.433100445883355
0.58,-0.03,1.42,-13.717941228480942
0.61,-0.03,1.37,-23.603419243829908
0.68,-0.02,1.34,17.52699392472174
0.71,-0.03,1.30,14.297246590342686
0.77,-0.03,1.24,24.64198934703832
0.81,-0.02,1.18,-27.693198101480416
0.86,-0.02,1.07,-24.279427203980454
0.88,-0.01,1.01,10.615434214490657
0.92,-0.02,0.88,9.665819625180696
0.93,-0.02,0.84,32.68401784659385
0.91,-0.02,0.77,-1.6363009562047366
0.92,-0.03,0.70,-17.52980344767177
0.90,-0.02,0.63,12.0614508922461
0.89,-0.02,0.59,8.3323149723927
0.84,-0.01,0.51,-7.785893630118531
0.82,0.00,0.48,73.58209376706458
0.76,-0.01,0.41,16.33907832043724
0.72,-0.02,0.37,36.80711609686167
0.66,-0.01,0.34,11.001197223560633
0.51,0.00,0.24,7.192775850543335
0.42,-0.01,0.18,31.318837571902286
0.38,-0.01,0.15,4.816566917891649
0.30,-0.01,0.12,14.257019176638494
0.23,0.00,0.09,15.856729561416921
0.18,0.00,0.07,16.305700007755338
0.08,0.01,0.03,17.472975328310003
-0.02,0.01,-0.01,9.42807050633849
-0.09,0.01,-0.04,4.147140557523387
-0.35,0.02,-0.16,33.855623406298
-0.42,0.03,-0.20,-19.68617566342261
-0.50,0.04,-0.24,35.79747058103408
-0.62,0.04,-0.35,7.214174003207226
-0.70,0.03,-0.47,-19.042341852182027
-0.75,0.06,-0.51,10.502884901808127
-0.80,0.08,-0.53,30.443922217743232
-0.81,0.06,-0.60,23.575106892441003
-0.84,0.04,-0.72,-18.942998601790553
-0.85,0.05,-0.79,0.7419627961440277
-0.86,0.04,-0.83,-0.6657727233255732
-0.85,0.05,-0.89,23.12780758775135
-0.85,0.06,-0.95,28.16737095722012
-0.85,0.04,-1.00,18.037056086098108
-0.83,0.03,-1.06,-31.427289097216136
-0.79,0.03,-1.12,0.2913828089806187
-0.74,0.02,-1.22,-10.758146068689461
-0.72,0.04,-1.26,29.07900538301444
-0.65,0.06,-1.34,-8.980735414406013
-0.60,0.06,-1.38,104.74186460055023
-0.58,0.06,-1.42,-5.016114319744195
-0.47,0.02,-1.47,49.18066706863676
-0.40,0.01,-1.53,37.004397083652385
-0.35,0.04,-1.53,7.869573270520319
-0.32,0.06,-1.53,10.597537539780102
-0.26,0.05,-1.55,-66.26550686443136
-0.21,0.06,-1.57,23.843167821850944
-0.14,0.06,-1.58,17.548257322689192
-0.04,0.06,-1.59,-3.6634204481068178
0.13,0.08,-1.55,-9.106147830356681
0.13,0.08,-1.56,-35.87041399259284
0.23,0.07,-1.53,0.7001954542064946
0.30,0.09,-1.49,-3.6841400935191984
0.37,0.09,-1.48,41.578607121131036
0.38,0.11,-1.42,16.761772987760498
0.44,0.10,-1.39,7.414452349063429
0.48,0.09,-1.34,55.81321483504267
0.50,0.08,-1.31,21.979493653319132
0.54,0.06,-1.27,66.64344483673565
0.61,0.07,-1.16,8.349153129331913
0.63,0.06,-1.10,20.298525079426362
0.68,0.01,-0.93,26.40373910766706
0.66,0.02,-0.87,9.123292641543454
0.64,0.03,-0.84,10.921268202826322
0.63,0.02,-0.76,-5.035995399780188
0.58,0.03,-0.64,20.012398058676137
0.55,0.01,-0.57,18.27118210271323
0.49,0.01,-0.48,-0.8417915882252046
0.44,0.02,-0.42,5.647332892615452
0.40,0.01,-0.38,31.13374535773041
0.35,0.00,-0.32,21.482243461178328
0.30,-0.01,-0.26,17.892109857806798
0.24,-0.01,-0.20,15.486096066648463
0.11,-0.01,-0.09,16.850674074558782
-0.14,-0.02,0.15,12.450968023154648
-0.29,-0.03,0.28,30.56046367083977
-0.37,-0.02,0.36,51.91077007005956
-0.44,-0.02,0.43,31.700928855251245
-0.61,-0.03,0.63,60.59964383676452
-0.66,-0.03,0.70,18.681311979457313
-0.73,-0.02,0.83,0.015981609883785275
-0.75,-0.05,0.90,42.65102676623527
-0.77,-0.03,1.10,-7.426362899709393
-0.74,-0.04,1.26,-2.791919626261286
-0.71,-0.04,1.31,-11.211358144361478
-0.66,-0.03,1.38,-48.61284595124318
-0.63,-0.04,1.40,0.6396902221188489
-0.58,-0.02,1.45,31.02229350773569
-0.55,-0.04,1.48,39.378943982973084
-0.48,-0.03,1.53,31.357484769266822
-0.42,-0.04,1.57,18.884673172541692
-0.29,-0.01,1.62,-9.286599243538953
-0.20,-0.01,1.64,139.8530732590457
-0.08,-0.05,1.66,3.7327889945805515
-0.06,-0.04,1.67,40.2256338621868
0.12,-0.02,1.64,-1.6181403048347853
0.19,-0.05,1.66,13.39225396673078
0.26,-0.05,1.62,-5.615310330406051
0.33,-0.06,1.61,21.847517837782227
0.37,-0.04,1.57,-31.901167805900457
0.59,-0.06,1.42,-12.63606176535668
0.64,-0.07,1.39,16.518089458100846
0.65,-0.05,1.33,-21.017971882946057
0.71,-0.04,1.29,-8.22924647639804
0.74,-0.05,1.22,19.17063219732222
0.84,-0.05,1.11,23.09727546709384
0.83,-0.05,1.11,9.217147568505624
0.85,-0.04,1.01,25.85753222767885
0.90,-0.06,0.87,28.40869084461343
0.88,-0.05,0.83,-11.266273173229147
0.89,-0.05,0.83,20.93651512720881
0.85,-0.07,0.70,1.2963867487911145
0.84,-0.08,0.66,1.7430900181516205
0.83,-0.06,0.63,25.77713302881757
0.81,-0.06,0.58,0.6567944284251268
0.77,-0.04,0.52,55.5216067406466
0.73,-0.03,0.49,-17.571825141106043
0.70,-0.02,0.46,5.141523460289534
0.61,-0.03,0.38,-2.296401135606211
0.53,-0.02,0.32,14.764342523790845
0.47,-0.02,0.28,0.6917407430380997
0.44,-0.03,0.26,11.156726782387508
0.41,-0.03,0.24,12.531114832353287
0.36,-0.03,0.21,12.702013871956812
0.33,-0.04,0.18,5.894199125443279
0.26,-0.03,0.15,6.450825700109223
0.22,-0.03,0.13,12.787818503464482
0.17,-0.03,0.11,11.143948406138952
0.11,-0.02,0.09,10.118852343053623
0.06,-0.03,0.06,12.188488833804149
-0.05,-0.03,0.01,10.751870550804428
-0.13,-0.03,-0.03,15.798440671253468
-0.22,-0.01,-0.08,0.6573215913817698
-0.25,-0.01,-0.10,4.577964724212587
-0.29,0.00,-0.12,-5.951746089593281
-0.32,0.00,-0.14,2.660999186533092
-0.34,0.00,-0.16,7.318107629165016
-0.38,0.01,-0.18,10.208098487086282
-0.39,0.01,-0.20,1.9706775355306514
-0.44,0.01,-0.24,17.3536052160163
-0.46,0.02,-0.26,8.739439398067056
-0.48,0.02,-0.28,19.767090478169724
-0.50,0.03,-0.29,9.157171553867055
-0.51,0.02,-0.32,10.092241385597692
-0.52,0.01,-0.38,-6.7970710828187695
-0.53,0.03,-0.41,16.12602663816861
-0.54,0.03,-0.42,20.09864423288297
-0.53,0.00,-0.48,18.554726255296472
-0.52,-0.01,-0.50,-3.859707510417625
-0.52,0.00,-0.51,63.71578260092689
-0.52,0.02,-0.52,-5.722314895061681
-0.52,0.01,-0.53,6.89662800074723
-0.51,0.00,-0.55,8.676085588398356
-0.49,-0.02,-0.58,4.126700377633641
-0.48,-0.01,-0.58,12.965858577117707
-0.48,0.00,-0.58,8.613571558507601
-0.48,0.01,-0.59,-37.950050683062294
-0.45,0.00,-0.63,8.918073364999378
-0.42,0.00,-0.64,12.26608758488637
-0.41,0.00,-0.66,-4.116024702452771
-0.40,0.00,-0.68,11.742111569904726
-0.38,-0.01,-0.68,-0.8213690174169969
-0.37,0.00,-0.68,-38.40948068633892
-0.37,0.00,-0.69,-27.916033027634853
-0.36,0.00,-0.70,15.49957788671746
-0.35,0.01,-0.71,24.422545464894423
-0.32,-0.01,-0.72,19.663983410857227
-0.31,-0.01,-0.73,0.3919684164369765
-0.31,0.03,-0.71,13.916935226314475
-0.27,-0.01,-0.76,29.74126288702978
-0.25,-0.02,-0.76,36.393486404912686
-0.25,0.00,-0.76,9.498172176839661
-0.25,0.02,-0.75,7.431258805137236
-0.24,0.03,-0.76,19.150039906031946
-0.21,0.02,-0.77,30.728139406484196
-0.19,0.01,-0.77,32.06476636406117
-0.18,0.01,-0.78,16.455793069465813
-0.18,0.03,-0.78,20.29657233987477
-0.16,0.02,-0.79,17.410042352114875
-0.14,0.01,-0.79,10.795003577218894
-0.10,0.02,-0.79,33.05785709629613
-0.09,0.02,-0.80,15.202511978964798
-0.07,0.02,-0.80,10.523748979696173
-0.04,0.01,-0.79,10.488132860030655
-0.02,0.03,-0.80,-34.436127831102034
-0.01,0.03,-0.80,29.350835059177612
0.02,0.02,-0.80,11.331627498287622
0.04,0.01,-0.80,50.55507320424897
0.05,0.03,-0.80,2.360190596301331
0.11,0.01,-0.79,12.976553859270922
0.13,0.01,-0.79,-30.018108914433505
0.13,0.02,-0.79,-10.269846379070852
0.14,0.03,-0.78,16.03880027278975
0.15,0.02,-0.78,6.92345091075623
0.19,0.00,-0.77,0.7581919342446781
0.21,0.00,-0.76,-9.97453608395759
0.21,0.01,-0.75,29.74912366909211
0.23,0.02,-0.74,8.59462061117562
0.29,0.00,-0.71,34.669904416588395
0.29,0.01,-0.71,46.06254325754455
0.29,0.02,-0.71,10.64205488604226
0.32,0.01,-0.68,10.339658814220584
0.33,0.00,-0.68,1.857982836035772
0.34,0.00,-0.66,2.1304503484099584
0.34,0.01,-0.65,17.545041602287377
0.35,0.01,-0.64,-4.448649452480476
0.36,0.00,-0.63,-2.7095028864561868
0.38,0.00,-0.61,38.14829638492754
0.39,0.00,-0.57,13.086067481745456
0.40,0.00,-0.55,1.4058995900496125
0.39,0.00,-0.54,-12.96505302727297
0.40,-0.01,-0.52,23.995181157727906
0.40,0.00,-0.51,4.013709982974198
0.39,0.01,-0.50,-46.10692125162447
0.39,0.01,-0.49,7.549509640183388
0.40,0.01,-0.48,2.8740245466812873
0.40,0.00,-0.46,-8.293626992508301
0.41,-0.01,-0.44,13.767153905706433
0.40,-0.01,-0.43,13.141432250847053
0.39,0.01,-0.42,8.037380912784554
0.37,0.02,-0.40,3.5468088557765314
0.38,0.00,-0.38,3.3656267018466246
0.39,-0.01,-0.36,19.803440189474504
0.38,-0.01,-0.33,16.23580532188618
0.35,0.01,-0.31,6.880226197479682
0.34,0.01,-0.29,7.65236577593327
0.34,0.01,-0.28,4.034664470594939
0.34,0.00,-0.26,1.9582384004627351
0.33,0.00,-0.24,13.201579450959647
0.32,-0.01,-0.22,21.345905546023314
0.29,-0.01,-0.19,15.335106440087316
0.27,-0.01,-0.18,-3.2997356352718707
0.26,-0.01,-0.17,12.050288792777481
0.23,-0.01,-0.15,-3.1866508171631773
0.21,-0.01,-0.14,13.300479242765867
0.19,-0.01,-0.12,13.780109118302013
0.17,-0.01,-0.11,10.751284272247535
0.12,0.00,-0.09,10.453517886862302
0.07,0.00,-0.07,10.35167463355928
0.03,0.00,-0.05,9.827659326873773
0.02,0.00,-0.04,9.761756674896109
0.00,0.01,-0.03,9.760751414745439
-0.03,0.01,-0.01,9.866197906330111
-0.05,0.00,0.00,10.931095295635158
-0.07,0.00,0.03,9.96958741669988
-0.09,0.00,0.04,10.355623199113206
-0.10,-0.01,0.06,10.673160699696352
-0.11,-0.01,0.07,18.151727866946405
-0.13,-0.01,0.09,8.57528333423504
-0.17,-0.01,0.12,11.05213524425324
-0.19,-0.01,0.15,9.49646756602901
-0.20,-0.01,0.16,6.303893917912832
-0.21,-0.01,0.17,15.817569398630207
-0.22,-0.01,0.18,14.162635924167036
-0.23,-0.01,0.20,12.572971566798008
-0.24,-0.01,0.21,9.920686962677541
-0.25,-0.01,0.22,12.62496697813682
-0.26,-0.01,0.24,18.855304790003096
-0.26,-0.01,0.25,12.033726720851424
-0.27,-0.01,0.27,15.861952766728807
-0.27,-0.01,0.29,12.15743373498285
-0.28,-0.01,0.30,4.855405879684112
-0.27,-0.01,0.31,45.871475876898536
-0.27,-0.01,0.32,17.50502051294945
-0.27,-0.01,0.33,6.075990898793192
-0.27,0.00,0.34,8.905263044762114
-0.27,0.00,0.35,0.47920298079382684
-0.25,-0.01,0.36,26.06633682182031
-0.23,-0.01,0.37,8.519356770724015
-0.23,-0.01,0.38,12.118102844841259
-0.22,-0.01,0.38,10.059319272181256
-0.21,-0.01,0.38,13.215026591567508
-0.20,-0.01,0.38,8.695485802393291
-0.20,-0.01,0.39,8.189911590909919
-0.19,-0.01,0.39,1.38536054891219
-0.19,0.00,0.39,16.13661554785333
-0.18,-0.01,0.39,9.749752077987454
-0.17,-0.01,0.40,-1.8980942918199097
-0.16,-0.01,0.40,14.637833239347735
-0.16,0.00,0.41,9.398730952910237
-0.15,-0.01,0.41,8.137557816697518
-0.14,-0.01,0.41,13.379840257859
-0.14,-0.01,0.42,14.422695200497717
-0.13,-0.01,0.42,7.576648870775175
-0.13,-0.01,0.43,6.302130593690272
-0.12,-0.01,0.43,8.29592792405715
-0.11,-0.01,0.43,12.359453179866522
-0.09,-0.02,0.43,11.565431307090929
-0.08,-0.02,0.44,8.535335818928127
-0.08,-0.02,0.43,-21.927467955636203
-0.08,-0.01,0.44,6.363342526032287
-0.08,-0.01,0.43,26.80817729526292
-0.08,0.00,0.43,13.691830416240936
-0.07,-0.01,0.43,19.597363191119943
-0.05,-0.01,0.44,14.667311009068209
-0.05,0.00,0.43,9.626347850676849
-0.03,-0.01,0.44,17.921198810070425
-0.02,-0.01,0.44,18.74110136502612
-0.02,0.00,0.44,9.854664405238223
-0.01,0.00,0.44,7.853844785936149
-0.01,-0.01,0.44,14.40163877861217
0.00,-0.01,0.44,27.228646573532806
0.01,-0.01,0.45,21.60878439038667
0.01,-0.01,0.44,13.313329713157293
0.01,0.00,0.44,-1.1380212709288169
0.01,0.01,0.45,-7.6590356270661974
0.03,-0.01,0.45,14.724077728491535
0.04,-0.01,0.45,9.269288379543353
0.05,0.00,0.45,22.295781135978523
0.06,0.00,0.46,-2.548137204659447
0.07,0.00,0.45,2.7644788785187417
0.08,-0.01,0.45,17.07972578299497
0.09,-0.01,0.45,12.738356824746315
0.09,0.00,0.46,10.42638226025084
0.10,0.00,0.46,14.859100858126887
0.12,-0.01,0.46,10.349462710872123
0.13,-0.01,0.46,16.109097565236375
0.13,0.00,0.45,7.97604301810381
0.13,0.01,0.45,16.32006763909901
0.12,0.02,0.46,8.430842927403983
0.15,-0.01,0.45,-5.914936351946835
0.17,-0.02,0.44,-2.5270639353039
0.18,-0.01,0.44,18.561750103900696
0.18,0.00,0.44,17.54833073161074
0.18,0.01,0.43,20.20144275800105
0.19,0.02,0.43,30.76588318198049
0.20,0.01,0.42,-0.545218059694451
0.21,0.00,0.41,8.943221760668767
0.22,0.01,0.41,19.622431280114085
0.22,0.01,0.40,15.649868653374337
0.23,0.02,0.39,22.397719921899302
0.23,0.02,0.38,-36.579065050927696
0.23,0.01,0.37,11.159515561175457
0.25,0.01,0.34,4.789575595258051
0.25,0.01,0.33,14.104734059873312
0.25,0.01,0.32,6.705886323644679
0.25,0.01,0.31,19.38814770598005
0.25,0.01,0.30,10.088066157057424
0.25,0.01,0.28,7.101136115464131
0.25,0.01,0.26,13.882518648885213
0.25,0.01,0.25,5.464538644628311
0.25,0.01,0.24,35.79387858926388
0.25,0.00,0.23,10.85740807194095
0.24,0.00,0.22,3.4955676732856142
0.24,0.00,0.21,16.87833226358576
0.24,0.00,0.20,8.561756583832008
0.24,0.00,0.18,7.6541953037774
0.24,-0.01,0.17,7.296543338645717
0.23,-0.02,0.15,12.907863654314017
0.20,-0.02,0.12,13.300322660309439
0.19,-0.02,0.12,13.415535358854452
0.19,-0.01,0.12,12.425211696114356
0.17,0.00,0.11,7.576913877467693
0.16,0.00,0.10,10.464988989360588
0.15,-0.01,0.10,8.828949853889279
0.14,-0.01,0.09,9.864766948685963
0.13,-0.01,0.08,9.534917176570838
0.11,-0.01,0.07,10.0830109524578
0.10,0.00,0.07,9.574244636100442
0.08,0.00,0.06,9.88316433715323
0.06,0.00,0.04,10.045313755537983
0.04,0.00,0.03,9.88528934295083
0.00,0.01,0.00,10.039074130603819
-0.03,0.01,-0.02,9.899691037135733
-0.06,0.01,-0.03,10.453151998523454
-0.07,0.01,-0.04,12.642325502958286
-0.08,0.01,-0.05,9.923397813418443
-0.10,0.01,-0.06,11.153576154725418
-0.13,0.01,-0.08,11.632074202345203
-0.14,0.01,-0.09,12.362034616508224
-0.17,0.01,-0.11,9.946752415715448
-0.18,0.01,-0.13,10.606993812364786
-0.19,0.00,-0.15,13.48942404127605
-0.20,-0.01,-0.18,11.832068837118928
-0.22,0.00,-0.20,10.066838264583422
-0.23,0.00,-0.22,10.530174720473683
-0.23,0.00,-0.23,13.040626849767934
-0.24,-0.01,-0.24,19.306969100261888
-0.24,-0.01,-0.25,17.729013224825085
-0.24,-0.01,-0.26,11.365404044228939
-0.24,-0.01,-0.28,4.846098754347235
-0.24,0.00,-0.29,9.378251497113592
-0.24,0.01,-0.31,10.757309566139527
-0.24,0.00,-0.32,5.124566537864633
-0.23,0.00,-0.33,4.290160320203266
-0.24,0.01,-0.32,7.129452994444946
-0.23,0.01,-0.33,8.841069176305272
-0.23,0.01,-0.34,1.469617283016336
-0.23,0.00,-0.35,-1.917060452022829
-0.22,0.01,-0.36,7.772618606364268
-0.21,0.01,-0.36,15.337940829511993
-0.21,0.01,-0.37,12.846281462837307
-0.20,0.01,-0.38,12.777119481368949
-0.19,0.00,-0.38,23.677731792177788
-0.19,0.00,-0.39,13.40180445929428
-0.18,0.00,-0.39,10.937486582700675
-0.18,0.01,-0.40,2.463486450662498
-0.17,0.01,-0.40,5.7724485462600015
-0.18,0.02,-0.39,8.8187257965622
-0.14,-0.01,-0.42,6.280123860556639
-0.14,0.00,-0.41,3.565183342172667
-0.15,0.01,-0.41,16.82522284062313
-0.14,0.02,-0.42,2.304713249827858
-0.13,0.01,-0.43,18.063935759632752
-0.12,0.00,-0.43,0.6703947180450429
-0.12,0.00,-0.44,1.4835833345064893
-0.11,0.01,-0.44,3.4160840635254304
-0.12,0.01,-0.44,13.552130363513582
-0.12,0.02,-0.44,-6.945767002880638
-0.11,0.02,-0.44,-7.261456414211589
-0.11,0.02,-0.45,-9.09053064679943
-0.08,0.00,-0.46,7.286216518507833
-0.07,0.01,-0.47,17.116248556974224
-0.07,0.02,-0.47,38.085221543270556
-0.07,0.02,-0.48,15.158528728955485
-0.06,0.02,-0.48,32.062202056745484
-0.05,0.01,-0.50,35.14650279054246
-0.03,0.01,-0.50,7.701376159972217
-0.02,0.00,-0.51,12.247424218993968
-0.01,0.01,-0.51,15.547806797514392
-0.01,0.02,-0.52,2.2074037863111475
0.01,0.02,-0.53,8.49043579564677
0.04,0.01,-0.54,10.702552382633181
0.05,0.02,-0.54,2.6047336107699874
0.07,0.01,-0.55,12.634005871970926
0.08,0.01,-0.54,1.5593436935551672
0.10,0.00,-0.55,13.129933512497562
0.10,0.01,-0.54,27.240723582449146
0.10,0.02,-0.54,7.271901896726337
0.12,0.01,-0.54,-1.8382544445029216
0.15,0.00,-0.54,22.10248650127796
0.16,0.00,-0.54,16.131965745943095
0.15,0.02,-0.52,-0.11112505622647773
0.16,0.02,-0.52,5.3768740121690834
0.17,0.01,-0.52,6.695085797801116
0.18,0.00,-0.51,13.582765185171251
0.19,0.00,-0.50,-2.4517085602476456
0.19,0.01,-0.49,19.61443037445913
0.18,0.02,-0.48,17.455742749248486
0.19,0.01,-0.48,4.140604238876475
0.20,0.01,-0.47,22.8349510343164
0.21,0.00,-0.45,16.6764818355238
0.21,0.01,-0.44,10.324087154840944
0.20,0.02,-0.44,12.403616527105937
0.21,0.02,-0.41,8.115748645926393
0.22,0.02,-0.40,8.832928271900522
0.23,0.01,-0.38,19.43830239501382
0.23,0.01,-0.37,9.608967310860894
0.22,0.02,-0.37,12.194948510137886
0.22,0.03,-0.36,10.501107611050758
0.22,0.03,-0.35,8.63609569171975
0.23,0.02,-0.34,7.443784871522112
0.24,0.01,-0.32,12.7553996818837
0.24,0.01,-0.31,4.768574156275663
0.24,0.01,-0.28,10.101012022327602
0.24,0.01,-0.27,14.617969139829732
0.24,0.01,-0.26,7.432399480594863
0.24,0.01,-0.25,12.946567462190828
0.24,0.01,-0.23,9.156991555844431
0.23,0.01,-0.23,12.233838228310603
0.23,0.01,-0.22,9.234783513509468
0.23,0.01,-0.21,13.117351396236977
0.22,0.01,-0.21,10.18990363914689
0.22,0.01,-0.19,6.332277272034925
0.21,0.01,-0.19,7.860544290581439
0.21,0.01,-0.17,8.953072078305588
0.20,0.00,-0.16,8.637919873394132
0.19,0.00,-0.16,10.079972617939243
0.17,0.00,-0.15,11.74114005655331
0.16,0.00,-0.14,8.138869586069774
0.15,0.00,-0.13,10.010471775589533
0.13,0.00,-0.12,12.123472225637588
0.12,0.00,-0.11,18.99378056101523
0.10,0.00,-0.10,10.510230104058483
0.09,0.00,-0.09,9.429085517980868
0.08,-0.01,-0.08,10.162857847186562
0.06,-0.01,-0.06,10.091618793622516
0.04,0.00,-0.04,9.951270443123217
-0.01,-0.01,-0.01,9.73660898770682
-0.03,-0.01,0.02,10.672554737299013
-0.05,-0.01,0.04,10.820508302353565
-0.06,-0.01,0.04,9.63553315125331
-0.14,0.00,0.11,13.67726426001561
-0.14,-0.01,0.12,13.909253145150482
-0.16,-0.01,0.14,7.794793486134514
-0.18,-0.01,0.16,12.213648045460536
-0.18,-0.01,0.17,12.164877764606738
-0.19,-0.02,0.18,11.107256218659192
-0.20,-0.01,0.19,25.807824713737045
-0.21,-0.01,0.19,8.265692054456668
-0.22,-0.01,0.21,9.868055940746268
-0.22,-0.01,0.22,3.8127464801059507
-0.22,-0.01,0.23,12.90500117972466
-0.23,-0.01,0.25,14.28960750752042
-0.24,-0.01,0.26,17.27379401333508
-0.24,-0.01,0.27,11.466104689752525
-0.24,-0.01,0.28,13.585214699378106
-0.24,-0.01,0.30,7.748442906227099
-0.23,-0.01,0.31,16.25741051369715
-0.23,-0.02,0.32,-2.6964656724804885
-0.22,-0.02,0.33,17.213543707377728
-0.22,-0.01,0.33,5.804096580698326
-0.22,-0.01,0.34,16.855671943017676
-0.20,-0.02,0.35,5.6944115389812975
-0.20,-0.02,0.36,14.305143176161344
-0.20,-0.02,0.37,15.613829870114676
-0.19,-0.02,0.38,6.257729835934665
-0.19,-0.02,0.39,16.434932896214224
-0.18,-0.02,0.41,12.134220205682771
-0.18,-0.01,0.41,7.344761543183581
-0.17,-0.02,0.42,12.39668921764089
-0.16,-0.02,0.42,10.533726656224784
-0.16,-0.02,0.43,9.91142883078851
-0.16,-0.01,0.43,18.715283058908913
-0.16,-0.01,0.44,6.049137344881913
-0.14,-0.02,0.45,11.827484559528584
-0.13,-0.02,0.46,-8.22412288357448
-0.12,-0.01,0.47,22.280363427237386
-0.12,-0.01,0.48,0.22900559861860792
-0.11,-0.02,0.48,13.24178590872489
-0.10,-0.02,0.48,25.863432799033728
-0.09,-0.02,0.48,6.349051163387186
-0.09,0.00,0.48,10.56705318941276
-0.08,0.00,0.48,10.055620089170304
-0.07,-0.01,0.48,5.2239208605637115
-0.06,-0.02,0.48,3.2356615472197463
-0.05,-0.02,0.48,-6.989734595262858
-0.05,-0.01,0.48,16.033610154778657
-0.05,0.00,0.48,10.173411993639128
-0.04,-0.01,0.48,19.176156214363836
-0.02,-0.01,0.48,21.457022159955443
-0.02,0.00,0.48,14.671276382085823
-0.01,0.00,0.48,13.276339489384608
0.00,0.00,0.48,13.240649246545422
0.01,-0.01,0.48,15.035691425185888
0.02,-0.02,0.48,12.812593086313017
0.03,-0.01,0.47,39.26793954610026
0.03,-0.01,0.48,10.098516810141664
0.04,-0.01,0.48,19.769823115530457
0.06,-0.01,0.48,16.719364683566507
0.08,-0.02,0.47,4.652089103480522
0.08,-0.01,0.47,13.116452322529602
0.08,-0.01,0.46,22.806427183768363
0.13,-0.01,0.45,16.59513297935411
0.14,0.00,0.45,20.537069650484227
0.16,-0.01,0.44,29.23180862508976
0.16,-0.02,0.44,22.775302537456547
0.17,-0.01,0.44,23.877252886544078
0.18,0.01,0.44,1.8751946741018453
0.22,-0.02,0.43,7.2351835988940705
0.23,-0.02,0.42,10.853062221059128
0.22,-0.01,0.42,14.448355060773673
0.23,0.00,0.42,21.15791306798927
0.23,0.01,0.42,10.160010865744411
0.25,-0.01,0.40,10.132822398425008
0.26,-0.02,0.38,-11.305619034796537
0.26,-0.01,0.38,8.10721900530632
0.25,0.01,0.37,11.022825279479996
0.26,0.00,0.35,12.57155879011236
0.27,-0.01,0.34,22.41161272776563
0.27,-0.01,0.33,10.133060641604903
0.27,-0.01,0.32,13.802463123285843
0.26,-0.01,0.31,17.740712945343322
0.26,-0.01,0.30,10.123073014707337
0.26,0.00,0.29,9.816064590945848
0.26,0.00,0.28,19.464465058151482
0.26,-0.01,0.27,14.29788173401892
0.26,-0.01,0.26,12.061948458312523
0.26,-0.01,0.23,3.7740249956694596
0.26,-0.01,0.21,10.3179335479063
0.26,-0.01,0.20,4.68502692943718
0.25,-0.01,0.18,8.661031103416471
0.24,-0.01,0.16,13.960003616784942
0.23,-0.01,0.15,7.874902413397223
0.22,-0.01,0.14,10.872718226708086
0.19,-0.01,0.11,9.702809039354799
0.16,-0.01,0.10,10.724369227074385
0.15,-0.01,0.09,10.448463174449339
0.14,-0.01,0.08,10.272826747760371
0.11,0.00,0.08,9.97065207318765
0.09,-0.01,0.06,10.049988190945596
0.07,-0.01,0.04,9.861206587268324
0.04,-0.01,0.02,9.652695957759684
0.03,-0.01,0.01,9.77657402769152
0.00,-0.01,-0.01,10.831672016462436
-0.03,0.00,-0.02,9.692494770342966
-0.04,0.00,-0.03,10.392027881488993
-0.05,0.01,-0.03,9.848969807191763
-0.07,0.00,-0.05,10.915602072919262
-0.08,0.00,-0.06,9.72826238738687
-0.09,0.00,-0.06,10.861994198371287
-0.10,0.01,-0.07,9.043413167974434
-0.11,0.01,-0.07,8.796119018155355
-0.15,0.01,-0.10,9.623107959660281
